,firm_id,feature,term_forecast,value
0,0,eps_act,1999Q1,0.16
1,0,eps_act,1999Q2,0.349999994
2,0,eps_act,1999Q3,0.30000001190000003
3,0,eps_act,1999Q4,0.3199999928
4,0,eps_act,2000Q1,0.2899999917
5,0,eps_act,2000Q2,0.37
6,0,eps_act,2000Q3,0.34
7,0,eps_act,2000Q4,0.6700000167
8,0,eps_act,2001Q1,0.21999999879999999
9,0,eps_act,2001Q2,0.21999999879999999
10,0,eps_act,2001Q3,-0.48
11,0,eps_act,2001Q4,0.4300000072
12,0,eps_act,2002Q1,-0.68
13,0,eps_act,2002Q2,-0.55
14,0,eps_act,2002Q3,-0.49
15,0,eps_act,2002Q4,-0.51
16,0,eps_act,2003Q1,-0.78
17,0,eps_act,2003Q2,-0.31
18,0,eps_act,2003Q3,-3.28
19,0,eps_act,2003Q4,0.03
20,0,eps_act,2004Q1,0.15
21,0,eps_act,2004Q2,0.22
22,0,eps_act,2004Q3,0.21
23,0,eps_act,2004Q4,0.19
24,0,eps_act,2005Q1,0.21
25,0,eps_act,2005Q2,0.19
26,0,eps_act,2005Q3,
27,0,eps_act,2005Q4,0.05
28,0,eps_act,2006Q1,5.95
29,0,eps_act,2006Q2,0.27
30,0,eps_act,2006Q3,0.55
31,0,eps_act,2006Q4,0.36
32,0,eps_act,2007Q1,0.37
33,0,eps_act,2007Q2,0.31
34,0,eps_act,2007Q3,0.47
35,0,eps_act,2007Q4,0.48
36,0,eps_act,2008Q1,0.32
37,0,eps_act,2008Q2,0.48
38,0,eps_act,2008Q3,0.47
39,0,eps_act,2008Q4,0.64
40,0,eps_act,2009Q1,0.18
41,0,eps_act,2009Q2,-0.29
42,0,eps_act,2009Q3,-0.06
43,0,eps_act,2009Q4,0.07
44,0,eps_act,2010Q1,0.23
45,0,eps_act,2010Q2,0.31
46,0,eps_act,2010Q3,0.59
47,0,eps_act,2010Q4,0.67
48,0,eps_act,2011Q1,0.56
49,0,eps_act,2011Q2,0.58
50,0,eps_act,2011Q3,0.95
51,0,eps_act,2011Q4,0.83
52,0,eps_act,2012Q1,0.66
53,0,eps_act,2012Q2,0.73
54,0,eps_act,2012Q3,0.7
55,0,eps_act,2012Q4,1.22
56,0,eps_act,2013Q1,0.52
57,0,eps_act,2013Q2,0.48
58,0,eps_act,2013Q3,0.5
59,0,eps_act,2013Q4,0.64
60,0,eps_act,2014Q1,0.59
61,0,eps_act,2014Q2,0.42
62,0,eps_act,2014Q3,0.44
63,0,eps_act,2014Q4,0.07
64,0,eps_act,2015Q1,0.19
65,0,eps_act,2015Q2,0.26
66,0,eps_act,2015Q3,0.33
67,0,eps_act,2015Q4,0.42
68,0,eps_act,2016Q1,0.37
69,0,eps_act,2016Q2,0.28
70,0,eps_act,2016Q3,0.38
71,0,eps_act,2016Q4,0.38
72,0,eps_act,2017Q1,0.52
73,0,eps_act,2017Q2,0.51
74,0,eps_act,2017Q3,0.55
75,0,eps_act,2017Q4,0.55
76,0,eps_act,2018Q1,-0.99
77,0,eps_act,2018Q2,0.64
78,0,eps_act,2018Q3,0.74
79,0,eps_act,2018Q4,0.61
80,0,eps_act,2019Q1,1.58
81,0,eps_act,2019Q2,0.57
82,0,eps_act,2019Q3,0.61
83,0,eps_act,2019Q4,0.63
84,1,eps_act,1999Q1,0.99
85,1,eps_act,1999Q2,1.76
86,1,eps_act,1999Q3,1.86
87,1,eps_act,1999Q4,1.89
88,1,eps_act,2000Q1,0.89
89,1,eps_act,2000Q2,2.15
90,1,eps_act,2000Q3,2.08
91,1,eps_act,2000Q4,0.31
92,1,eps_act,2001Q1,-0.28
93,1,eps_act,2001Q2,-3.29
94,1,eps_act,2001Q3,-2.68
95,1,eps_act,2001Q4,-5.17
96,1,eps_act,2002Q1,-3.71
97,1,eps_act,2002Q2,-3.19
98,1,eps_act,2002Q3,-5.92
99,1,eps_act,2002Q4,-3.39
100,1,eps_act,2003Q1,-6.68
101,1,eps_act,2003Q2,-0.47
102,1,eps_act,2003Q3,0.0
103,1,eps_act,2003Q4,-0.7
104,1,eps_act,2004Q1,-1.03
105,1,eps_act,2004Q2,0.04
106,1,eps_act,2004Q3,-1.33
107,1,eps_act,2004Q4,-2.4
108,1,eps_act,2005Q1,-1.0
109,1,eps_act,2005Q2,0.35
110,1,eps_act,2005Q3,-0.93
111,1,eps_act,2005Q4,-3.46
112,1,eps_act,2006Q1,-0.49
113,1,eps_act,2006Q2,1.44
114,1,eps_act,2006Q3,0.07
115,1,eps_act,2006Q4,0.08
116,1,eps_act,2007Q1,0.35
117,1,eps_act,2007Q2,1.28
118,1,eps_act,2007Q3,0.7
119,1,eps_act,2007Q4,-0.28
120,1,eps_act,2008Q1,-1.37
121,1,eps_act,2008Q2,-5.83
122,1,eps_act,2008Q3,0.120155
123,1,eps_act,2008Q4,-1.2437280000000002
124,1,eps_act,2009Q1,-1.35
125,1,eps_act,2009Q2,-1.39
126,1,eps_act,2009Q3,-1.26
127,1,eps_act,2009Q4,-1.03
128,1,eps_act,2010Q1,-1.52
129,1,eps_act,2010Q2,-0.03
130,1,eps_act,2010Q3,0.43
131,1,eps_act,2010Q4,-0.29
132,1,eps_act,2011Q1,-1.31
133,1,eps_act,2011Q2,-0.85
134,1,eps_act,2011Q3,-0.48
135,1,eps_act,2011Q4,-3.268657
136,1,eps_act,2012Q1,-4.95
137,1,eps_act,2012Q2,-0.72
138,1,eps_act,2012Q3,-0.71
139,1,eps_act,2012Q4,0.785075
140,1,eps_act,2013Q1,-1.37
141,1,eps_act,2013Q2,0.88
142,1,eps_act,2013Q3,1.16
143,1,eps_act,2013Q4,-5.38
144,1,eps_act,2014Q1,0.66
145,1,eps_act,2014Q2,1.2
146,1,eps_act,2014Q3,1.31
147,1,eps_act,2014Q4,0.84
148,1,eps_act,2015Q1,1.34
149,1,eps_act,2015Q2,2.47
150,1,eps_act,2015Q3,2.56
151,1,eps_act,2015Q4,5.24
152,1,eps_act,2016Q1,1.15
153,1,eps_act,2016Q2,1.69
154,1,eps_act,2016Q3,1.4
155,1,eps_act,2016Q4,0.56
156,1,eps_act,2017Q1,0.67
157,1,eps_act,2017Q2,1.76
158,1,eps_act,2017Q3,1.36
159,1,eps_act,2017Q4,-1.22
160,1,eps_act,2018Q1,0.34
161,1,eps_act,2018Q2,1.2
162,1,eps_act,2018Q3,0.81
163,1,eps_act,2018Q4,0.69
164,1,eps_act,2019Q1,0.41
165,1,eps_act,2019Q2,1.49
166,1,eps_act,2019Q3,0.96
167,1,eps_act,2019Q4,
168,2,eps_act,1999Q1,
169,2,eps_act,1999Q2,
170,2,eps_act,1999Q3,
171,2,eps_act,1999Q4,
172,2,eps_act,2000Q1,
173,2,eps_act,2000Q2,
174,2,eps_act,2000Q3,
175,2,eps_act,2000Q4,
176,2,eps_act,2001Q1,0.04666666687
177,2,eps_act,2001Q2,0.1666666667
178,2,eps_act,2001Q3,0.18000000719999998
179,2,eps_act,2001Q4,-0.24333333329999998
180,2,eps_act,2002Q1,0.12
181,2,eps_act,2002Q2,0.15
182,2,eps_act,2002Q3,0.2666666667
183,2,eps_act,2002Q4,
184,2,eps_act,2003Q1,0.046666666669999995
185,2,eps_act,2003Q2,0.4
186,2,eps_act,2003Q3,0.4066666667
187,2,eps_act,2003Q4,0.28
188,2,eps_act,2004Q1,0.46
189,2,eps_act,2004Q2,0.4733333333
190,2,eps_act,2004Q3,0.30666666670000003
191,2,eps_act,2004Q4,0.2933333333
192,2,eps_act,2005Q1,
193,2,eps_act,2005Q2,0.6066666667
194,2,eps_act,2005Q3,
195,2,eps_act,2005Q4,0.36
196,2,eps_act,2006Q1,0.69
197,2,eps_act,2006Q2,0.6
198,2,eps_act,2006Q3,0.56
199,2,eps_act,2006Q4,
200,2,eps_act,2007Q1,0.72
201,2,eps_act,2007Q2,0.64
202,2,eps_act,2007Q3,0.58
203,2,eps_act,2007Q4,0.35
204,2,eps_act,2008Q1,0.86
205,2,eps_act,2008Q2,0.79
206,2,eps_act,2008Q3,0.59
207,2,eps_act,2008Q4,0.26
208,2,eps_act,2009Q1,0.99
209,2,eps_act,2009Q2,0.84
210,2,eps_act,2009Q3,0.65
211,2,eps_act,2009Q4,0.37
212,2,eps_act,2010Q1,1.2
213,2,eps_act,2010Q2,1.18
214,2,eps_act,2010Q3,1.04
215,2,eps_act,2010Q4,0.58
216,2,eps_act,2011Q1,1.37
217,2,eps_act,2011Q2,1.48
218,2,eps_act,2011Q3,1.43
219,2,eps_act,2011Q4,0.92
220,2,eps_act,2012Q1,1.83
221,2,eps_act,2012Q2,1.36
222,2,eps_act,2012Q3,1.22
223,2,eps_act,2012Q4,0.89
224,2,eps_act,2013Q1,1.66
225,2,eps_act,2013Q2,1.6
226,2,eps_act,2013Q3,1.42
227,2,eps_act,2013Q4,0.68
228,2,eps_act,2014Q1,2.02
229,2,eps_act,2014Q2,1.91
230,2,eps_act,2014Q3,1.67
231,2,eps_act,2014Q4,1.15
232,2,eps_act,2015Q1,2.02
233,2,eps_act,2015Q2,2.04
234,2,eps_act,2015Q3,1.64
235,2,eps_act,2015Q4,0.75
236,2,eps_act,2016Q1,2.16
237,2,eps_act,2016Q2,1.69
238,2,eps_act,2016Q3,1.54
239,2,eps_act,2016Q4,0.84
240,2,eps_act,2017Q1,1.46
241,2,eps_act,2017Q2,1.18
242,2,eps_act,2017Q3,1.3
243,2,eps_act,2017Q4,2.5
244,2,eps_act,2018Q1,1.85
245,2,eps_act,2018Q2,1.59
246,2,eps_act,2018Q3,1.57
247,2,eps_act,2018Q4,0.74
248,2,eps_act,2019Q1,1.99
249,2,eps_act,2019Q2,1.74
250,2,eps_act,2019Q3,1.76
251,2,eps_act,2019Q4,
252,3,eps_act,1999Q1,0.04
253,3,eps_act,1999Q2,0.035357143199999996
254,3,eps_act,1999Q3,0.050357141669999994
255,3,eps_act,1999Q4,0.02464285706
256,3,eps_act,2000Q1,0.04058467857
257,3,eps_act,2000Q2,0.05142857143
258,3,eps_act,2000Q3,0.04428571428999999
259,3,eps_act,2000Q4,0.03714285714
260,3,eps_act,2001Q1,-0.04142857143
261,3,eps_act,2001Q2,0.00857142838
262,3,eps_act,2001Q3,0.01214285727
263,3,eps_act,2001Q4,0.013571428569999999
264,3,eps_act,2002Q1,0.007857142815
265,3,eps_act,2002Q2,0.007857142815
266,3,eps_act,2002Q3,0.006428571684
267,3,eps_act,2002Q4,-0.009285713945000001
268,3,eps_act,2003Q1,-0.001428571397
269,3,eps_act,2003Q2,0.002857142793
270,3,eps_act,2003Q3,0.003571428571
271,3,eps_act,2003Q4,0.00857142838
272,3,eps_act,2004Q1,0.012142857140000001
273,3,eps_act,2004Q2,0.009285713945000001
274,3,eps_act,2004Q3,0.01142857117
275,3,eps_act,2004Q4,0.02
276,3,eps_act,2005Q1,0.053571428569999996
277,3,eps_act,2005Q2,0.05142857143
278,3,eps_act,2005Q3,0.055714285710000006
279,3,eps_act,2005Q4,0.07428571429
280,3,eps_act,2006Q1,0.09714285714
281,3,eps_act,2006Q2,0.07
282,3,eps_act,2006Q3,0.07857142857
283,3,eps_act,2006Q4,0.09
284,3,eps_act,2007Q1,0.1685714286
285,3,eps_act,2007Q2,0.12857142859999998
286,3,eps_act,2007Q3,0.1385714286
287,3,eps_act,2007Q4,0.14285714289999998
288,3,eps_act,2008Q1,0.2585714286
289,3,eps_act,2008Q2,0.1785714286
290,3,eps_act,2008Q3,0.1828571429
291,3,eps_act,2008Q4,0.3614285714
292,3,eps_act,2009Q1,0.3628571429
293,3,eps_act,2009Q2,0.26
294,3,eps_act,2009Q3,0.2928571429
295,3,eps_act,2009Q4,0.40285714289999996
296,3,eps_act,2010Q1,0.5342857143
297,3,eps_act,2010Q2,0.4842857143
298,3,eps_act,2010Q3,0.51
299,3,eps_act,2010Q4,0.6728571429000001
300,3,eps_act,2011Q1,0.9328571429000001
301,3,eps_act,2011Q2,0.9271428570999999
302,3,eps_act,2011Q3,1.127142857
303,3,eps_act,2011Q4,1.018571429
304,3,eps_act,2012Q1,2.004285714
305,3,eps_act,2012Q2,1.778571429
306,3,eps_act,2012Q3,1.345714286
307,3,eps_act,2012Q4,1.251428571
308,3,eps_act,2013Q1,1.99
309,3,eps_act,2013Q2,1.451428571
310,3,eps_act,2013Q3,1.072857143
311,3,eps_act,2013Q4,1.187142857
312,3,eps_act,2014Q1,2.084285714
313,3,eps_act,2014Q2,1.67
314,3,eps_act,2014Q3,1.29
315,3,eps_act,2014Q4,1.43
316,3,eps_act,2015Q1,3.08
317,3,eps_act,2015Q2,2.34
318,3,eps_act,2015Q3,1.86
319,3,eps_act,2015Q4,1.97
320,3,eps_act,2016Q1,3.3
321,3,eps_act,2016Q2,1.91
322,3,eps_act,2016Q3,1.43
323,3,eps_act,2016Q4,1.68
324,3,eps_act,2017Q1,3.38
325,3,eps_act,2017Q2,2.11
326,3,eps_act,2017Q3,1.68
327,3,eps_act,2017Q4,2.08
328,3,eps_act,2018Q1,3.92
329,3,eps_act,2018Q2,2.75
330,3,eps_act,2018Q3,2.36
331,3,eps_act,2018Q4,2.94
332,3,eps_act,2019Q1,4.22
333,3,eps_act,2019Q2,2.47
334,3,eps_act,2019Q3,2.2
335,3,eps_act,2019Q4,3.05
336,4,eps_act,1999Q1,
337,4,eps_act,1999Q2,
338,4,eps_act,1999Q3,
339,4,eps_act,1999Q4,
340,4,eps_act,2000Q1,
341,4,eps_act,2000Q2,
342,4,eps_act,2000Q3,
343,4,eps_act,2000Q4,
344,4,eps_act,2001Q1,
345,4,eps_act,2001Q2,
346,4,eps_act,2001Q3,
347,4,eps_act,2001Q4,
348,4,eps_act,2002Q1,
349,4,eps_act,2002Q2,
350,4,eps_act,2002Q3,
351,4,eps_act,2002Q4,
352,4,eps_act,2003Q1,
353,4,eps_act,2003Q2,
354,4,eps_act,2003Q3,
355,4,eps_act,2003Q4,
356,4,eps_act,2004Q1,
357,4,eps_act,2004Q2,
358,4,eps_act,2004Q3,
359,4,eps_act,2004Q4,
360,4,eps_act,2005Q1,
361,4,eps_act,2005Q2,
362,4,eps_act,2005Q3,
363,4,eps_act,2005Q4,
364,4,eps_act,2006Q1,
365,4,eps_act,2006Q2,
366,4,eps_act,2006Q3,
367,4,eps_act,2006Q4,
368,4,eps_act,2007Q1,
369,4,eps_act,2007Q2,
370,4,eps_act,2007Q3,
371,4,eps_act,2007Q4,
372,4,eps_act,2008Q1,
373,4,eps_act,2008Q2,
374,4,eps_act,2008Q3,
375,4,eps_act,2008Q4,
376,4,eps_act,2009Q1,
377,4,eps_act,2009Q2,
378,4,eps_act,2009Q3,
379,4,eps_act,2009Q4,
380,4,eps_act,2010Q1,
381,4,eps_act,2010Q2,
382,4,eps_act,2010Q3,
383,4,eps_act,2010Q4,
384,4,eps_act,2011Q1,
385,4,eps_act,2011Q2,
386,4,eps_act,2011Q3,
387,4,eps_act,2011Q4,
388,4,eps_act,2012Q1,0.56
389,4,eps_act,2012Q2,0.8
390,4,eps_act,2012Q3,1.01
391,4,eps_act,2012Q4,0.9765379999999999
392,4,eps_act,2013Q1,0.61
393,4,eps_act,2013Q2,0.67
394,4,eps_act,2013Q3,0.6
395,4,eps_act,2013Q4,0.7
396,4,eps_act,2014Q1,0.61
397,4,eps_act,2014Q2,0.69
398,4,eps_act,2014Q3,0.32
399,4,eps_act,2014Q4,-0.51
400,4,eps_act,2015Q1,0.64
401,4,eps_act,2015Q2,0.84
402,4,eps_act,2015Q3,0.75
403,4,eps_act,2015Q4,0.93
404,4,eps_act,2016Q1,0.83
405,4,eps_act,2016Q2,0.99
406,4,eps_act,2016Q3,0.97
407,4,eps_act,2016Q4,0.85
408,4,eps_act,2017Q1,1.07
409,4,eps_act,2017Q2,1.2
410,4,eps_act,2017Q3,1.02
411,4,eps_act,2017Q4,0.03
412,4,eps_act,2018Q1,1.74
413,4,eps_act,2018Q2,1.26
414,4,eps_act,2018Q3,1.81
415,4,eps_act,2018Q4,-1.23
416,4,eps_act,2019Q1,1.65
417,4,eps_act,2019Q2,0.49
418,4,eps_act,2019Q3,1.27
419,4,eps_act,2019Q4,
420,5,eps_act,1999Q1,0.0925
421,5,eps_act,1999Q2,0.1
422,5,eps_act,1999Q3,0.1075
423,5,eps_act,1999Q4,0.03750000149
424,5,eps_act,2000Q1,0.105
425,5,eps_act,2000Q2,0.1175
426,5,eps_act,2000Q3,0.1225
427,5,eps_act,2000Q4,0.135
428,5,eps_act,2001Q1,0.125
429,5,eps_act,2001Q2,0.15
430,5,eps_act,2001Q3,0.15
431,5,eps_act,2001Q4,0.115
432,5,eps_act,2002Q1,0.1625
433,5,eps_act,2002Q2,0.22
434,5,eps_act,2002Q3,0.215
435,5,eps_act,2002Q4,0.2224999964
436,5,eps_act,2003Q1,0.2175
437,5,eps_act,2003Q2,0.265
438,5,eps_act,2003Q3,0.255
439,5,eps_act,2003Q4,0.2675000131
440,5,eps_act,2004Q1,0.2425
441,5,eps_act,2004Q2,0.3175
442,5,eps_act,2004Q3,0.28
443,5,eps_act,2004Q4,0.2075
444,5,eps_act,2005Q1,0.06
445,5,eps_act,2005Q2,0.225
446,5,eps_act,2005Q3,0.2275
447,5,eps_act,2005Q4,0.0475
448,5,eps_act,2006Q1,0.235
449,5,eps_act,2006Q2,0.31
450,5,eps_act,2006Q3,0.29
451,5,eps_act,2006Q4,0.305
452,5,eps_act,2007Q1,0.32
453,5,eps_act,2007Q2,0.345
454,5,eps_act,2007Q3,0.35
455,5,eps_act,2007Q4,0.25
456,5,eps_act,2008Q1,0.335
457,5,eps_act,2008Q2,0.415
458,5,eps_act,2008Q3,-0.34
459,5,eps_act,2008Q4,0.365
460,5,eps_act,2009Q1,0.36
461,5,eps_act,2009Q2,0.475
462,5,eps_act,2009Q3,0.4
463,5,eps_act,2009Q4,0.44
464,5,eps_act,2010Q1,0.53
465,5,eps_act,2010Q2,0.64
466,5,eps_act,2010Q3,0.58
467,5,eps_act,2010Q4,0.51
468,5,eps_act,2011Q1,0.58
469,5,eps_act,2011Q2,0.78
470,5,eps_act,2011Q3,0.67
471,5,eps_act,2011Q4,0.55
472,5,eps_act,2012Q1,0.63
473,5,eps_act,2012Q2,0.82
474,5,eps_act,2012Q3,0.72
475,5,eps_act,2012Q4,0.67
476,5,eps_act,2013Q1,0.73
477,5,eps_act,2013Q2,0.2
478,5,eps_act,2013Q3,0.73
479,5,eps_act,2013Q4,0.22
480,5,eps_act,2014Q1,0.18
481,5,eps_act,2014Q2,0.78
482,5,eps_act,2014Q3,-0.06
483,5,eps_act,2014Q4,0.3
484,5,eps_act,2015Q1,-0.91
485,5,eps_act,2015Q2,-2.33
486,5,eps_act,2015Q3,0.98
487,5,eps_act,2015Q4,1.71
488,5,eps_act,2016Q1,1.6
489,5,eps_act,2016Q2,2.9
490,5,eps_act,2016Q3,1.62
491,5,eps_act,2016Q4,0.66
492,5,eps_act,2017Q1,1.13
493,5,eps_act,2017Q2,1.89
494,5,eps_act,2017Q3,0.23
495,5,eps_act,2017Q4,-1.577115
496,5,eps_act,2018Q1,3.95
497,5,eps_act,2018Q2,1.31
498,5,eps_act,2018Q3,1.26
499,5,eps_act,2018Q4,1.08
500,5,eps_act,2019Q1,1.86
501,5,eps_act,2019Q2,0.13
502,5,eps_act,2019Q3,1.44
503,5,eps_act,2019Q4,0.64
504,6,eps_act,1999Q1,-0.029999999330000002
505,6,eps_act,1999Q2,-0.145
506,6,eps_act,1999Q3,-0.135
507,6,eps_act,1999Q4,-0.07999999821
508,6,eps_act,2000Q1,-0.045000001789999994
509,6,eps_act,2000Q2,-0.175
510,6,eps_act,2000Q3,-0.205
511,6,eps_act,2000Q4,-0.1700000018
512,6,eps_act,2001Q1,-0.07999999821
513,6,eps_act,2001Q2,-0.4650000036
514,6,eps_act,2001Q3,-0.22
515,6,eps_act,2001Q4,-0.16
516,6,eps_act,2002Q1,-0.25
517,6,eps_act,2002Q2,-0.2700000107
518,6,eps_act,2002Q3,-0.25
519,6,eps_act,2002Q4,-0.32
520,6,eps_act,2003Q1,-0.2599999905
521,6,eps_act,2003Q2,-0.25
522,6,eps_act,2003Q3,-0.2099999934
523,6,eps_act,2003Q4,
524,6,eps_act,2004Q1,-0.150000006
525,6,eps_act,2004Q2,-0.1299999952
526,6,eps_act,2004Q3,-0.09000000357999999
527,6,eps_act,2004Q4,-0.071935
528,6,eps_act,2005Q1,-0.10999999939999999
529,6,eps_act,2005Q2,0.01999999955
530,6,eps_act,2005Q3,-0.01
531,6,eps_act,2005Q4,-0.009999999776
532,6,eps_act,2006Q1,-0.77
533,6,eps_act,2006Q2,-0.11
534,6,eps_act,2006Q3,-0.17
535,6,eps_act,2006Q4,-0.14
536,6,eps_act,2007Q1,-0.23
537,6,eps_act,2007Q2,-0.33
538,6,eps_act,2007Q3,-0.25
539,6,eps_act,2007Q4,-0.22133899999999998
540,6,eps_act,2008Q1,-0.26
541,6,eps_act,2008Q2,-0.29
542,6,eps_act,2008Q3,-0.26
543,6,eps_act,2008Q4,-0.46
544,6,eps_act,2009Q1,-0.28
545,6,eps_act,2009Q2,-0.18
546,6,eps_act,2009Q3,-0.21
547,6,eps_act,2009Q4,-0.23
548,6,eps_act,2010Q1,-0.21
549,6,eps_act,2010Q2,-0.21
550,6,eps_act,2010Q3,-0.12
551,6,eps_act,2010Q4,0.02
552,6,eps_act,2011Q1,-0.16
553,6,eps_act,2011Q2,-0.09
554,6,eps_act,2011Q3,-0.02
555,6,eps_act,2011Q4,-0.05
556,6,eps_act,2012Q1,-0.12
557,6,eps_act,2012Q2,0.02
558,6,eps_act,2012Q3,0.08
559,6,eps_act,2012Q4,0.07
560,6,eps_act,2013Q1,0.08
561,6,eps_act,2013Q2,0.14
562,6,eps_act,2013Q3,0.07
563,6,eps_act,2013Q4,0.1
564,6,eps_act,2014Q1,-0.04
565,6,eps_act,2014Q2,0.03
566,6,eps_act,2014Q3,0.11
567,6,eps_act,2014Q4,0.09
568,6,eps_act,2015Q1,-0.04
569,6,eps_act,2015Q2,0.09
570,6,eps_act,2015Q3,0.31
571,6,eps_act,2015Q4,2.4
572,6,eps_act,2016Q1,0.21
573,6,eps_act,2016Q2,0.18
574,6,eps_act,2016Q3,0.25
575,6,eps_act,2016Q4,0.26
576,6,eps_act,2017Q1,0.3
577,6,eps_act,2017Q2,0.21
578,6,eps_act,2017Q3,0.36
579,6,eps_act,2017Q4,0.34
580,6,eps_act,2018Q1,0.85
581,6,eps_act,2018Q2,0.56
582,6,eps_act,2018Q3,0.3
583,6,eps_act,2018Q4,0.83
584,6,eps_act,2019Q1,2.02
585,6,eps_act,2019Q2,1.11
586,6,eps_act,2019Q3,1.0
587,6,eps_act,2019Q4,1.64
588,7,eps_act,1999Q1,0.44
589,7,eps_act,1999Q2,0.42
590,7,eps_act,1999Q3,0.3
591,7,eps_act,1999Q4,0.43
592,7,eps_act,2000Q1,0.45
593,7,eps_act,2000Q2,0.44
594,7,eps_act,2000Q3,0.42
595,7,eps_act,2000Q4,0.49
596,7,eps_act,2001Q1,-0.14
597,7,eps_act,2001Q2,0.34
598,7,eps_act,2001Q3,0.41
599,7,eps_act,2001Q4,0.39
600,7,eps_act,2002Q1,0.55
601,7,eps_act,2002Q2,0.38
602,7,eps_act,2002Q3,0.46
603,7,eps_act,2002Q4,0.4
604,7,eps_act,2003Q1,0.51
605,7,eps_act,2003Q2,0.16
606,7,eps_act,2003Q3,0.49
607,7,eps_act,2003Q4,0.6
608,7,eps_act,2004Q1,0.53
609,7,eps_act,2004Q2,0.41
610,7,eps_act,2004Q3,0.52
611,7,eps_act,2004Q4,0.62
612,7,eps_act,2005Q1,0.54
613,7,eps_act,2005Q2,0.56
614,7,eps_act,2005Q3,0.44
615,7,eps_act,2005Q4,0.63
616,7,eps_act,2006Q1,0.57
617,7,eps_act,2006Q2,0.4
618,7,eps_act,2006Q3,0.47
619,7,eps_act,2006Q4,-0.31
620,7,eps_act,2007Q1,0.45
621,7,eps_act,2007Q2,0.64
622,7,eps_act,2007Q3,0.46
623,7,eps_act,2007Q4,0.77
624,7,eps_act,2008Q1,0.61
625,7,eps_act,2008Q2,0.86
626,7,eps_act,2008Q3,0.7
627,7,eps_act,2008Q4,0.98
628,7,eps_act,2009Q1,0.93
629,7,eps_act,2009Q2,0.83
630,7,eps_act,2009Q3,0.95
631,7,eps_act,2009Q4,0.98
632,7,eps_act,2010Q1,0.65
633,7,eps_act,2010Q2,0.83
634,7,eps_act,2010Q3,0.58
635,7,eps_act,2010Q4,0.93
636,7,eps_act,2011Q1,0.56
637,7,eps_act,2011Q2,1.24
638,7,eps_act,2011Q3,0.19
639,7,eps_act,2011Q4,1.02
640,7,eps_act,2012Q1,0.789191
641,7,eps_act,2012Q2,1.09
642,7,eps_act,2012Q3,1.22
643,7,eps_act,2012Q4,0.66
644,7,eps_act,2013Q1,0.35
645,7,eps_act,2013Q2,0.3
646,7,eps_act,2013Q3,0.62
647,7,eps_act,2013Q4,0.37
648,7,eps_act,2014Q1,0.24
649,7,eps_act,2014Q2,0.31
650,7,eps_act,2014Q3,0.36
651,7,eps_act,2014Q4,0.59
652,7,eps_act,2015Q1,1.52
653,7,eps_act,2015Q2,0.52
654,7,eps_act,2015Q3,0.39
655,7,eps_act,2015Q4,0.51
656,7,eps_act,2016Q1,0.21
657,7,eps_act,2016Q2,0.41
658,7,eps_act,2016Q3,-0.22
659,7,eps_act,2016Q4,0.53
660,7,eps_act,2017Q1,0.24
661,7,eps_act,2017Q2,0.16
662,7,eps_act,2017Q3,0.34
663,7,eps_act,2017Q4,-0.48
664,7,eps_act,2018Q1,0.24
665,7,eps_act,2018Q2,0.42
666,7,eps_act,2018Q3,0.32
667,7,eps_act,2018Q4,0.37
668,7,eps_act,2019Q1,0.38
669,7,eps_act,2019Q2,0.57
670,7,eps_act,2019Q3,0.54
671,7,eps_act,2019Q4,
672,8,eps_act,1999Q1,
673,8,eps_act,1999Q2,
674,8,eps_act,1999Q3,
675,8,eps_act,1999Q4,
676,8,eps_act,2000Q1,
677,8,eps_act,2000Q2,
678,8,eps_act,2000Q3,
679,8,eps_act,2000Q4,
680,8,eps_act,2001Q1,
681,8,eps_act,2001Q2,
682,8,eps_act,2001Q3,
683,8,eps_act,2001Q4,
684,8,eps_act,2002Q1,0.2
685,8,eps_act,2002Q2,0.03
686,8,eps_act,2002Q3,0.28
687,8,eps_act,2002Q4,0.08
688,8,eps_act,2003Q1,0.27
689,8,eps_act,2003Q2,0.25
690,8,eps_act,2003Q3,0.28
691,8,eps_act,2003Q4,0.26
692,8,eps_act,2004Q1,0.34
693,8,eps_act,2004Q2,0.23
694,8,eps_act,2004Q3,0.38
695,8,eps_act,2004Q4,0.31
696,8,eps_act,2005Q1,0.33
697,8,eps_act,2005Q2,0.35
698,8,eps_act,2005Q3,0.52
699,8,eps_act,2005Q4,0.392295
700,8,eps_act,2006Q1,0.37
701,8,eps_act,2006Q2,0.118974
702,8,eps_act,2006Q3,0.58
703,8,eps_act,2006Q4,0.58
704,8,eps_act,2007Q1,0.474818
705,8,eps_act,2007Q2,0.49
706,8,eps_act,2007Q3,0.57
707,8,eps_act,2007Q4,0.522521
708,8,eps_act,2008Q1,0.597063
709,8,eps_act,2008Q2,0.67
710,8,eps_act,2008Q3,0.77
711,8,eps_act,2008Q4,0.7
712,8,eps_act,2009Q1,0.77
713,8,eps_act,2009Q2,0.66
714,8,eps_act,2009Q3,0.71
715,8,eps_act,2009Q4,0.41
716,8,eps_act,2010Q1,0.7
717,8,eps_act,2010Q2,0.63
718,8,eps_act,2010Q3,0.76
719,8,eps_act,2010Q4,0.7
720,8,eps_act,2011Q1,0.84
721,8,eps_act,2011Q2,0.78
722,8,eps_act,2011Q3,0.96
723,8,eps_act,2011Q4,0.95
