q1_eod_act,q2_eod_act,q3_eod_act,q4_eod_act
328.1935714285715,334.1971428571428,353.90642857142853,307.4884615384615
70.89052380952381,71.55538095238096,71.94066666666667,69.30729999999998
25.246547619047618,25.597142857142856,25.397380952380953,24.545249999999996
18.32601875,19.83305,19.6653125,17.30101875
19.49072380952381,19.29589047619048,19.7345,18.963630000000002
62.32337142857143,64.35678571428572,63.5125,63.02049999999999
13.38644761904762,14.296833333333334,13.406219047619047,13.426314999999999
90.14363333333333,95.8507761904762,99.22833333333334,83.8915
43.981257142857146,46.0340380952381,45.71913333333333,45.163129999999995
88.449,89.94195238095237,93.26538095238095,87.69314999999999
19.168333333333333,19.79,17.560000000000002,17.716666666666665
37.12511904761906,37.674285714285716,36.403333333333336,36.79112500000001
58.162499999999994,52.70125000000001,54.71125000000001,52.31
14.595995238095238,15.841904761904763,15.76082380952381,13.855124999999997
49.094500000000004,47.90078125,50.22515625,44.29516666666666
27.3438380952381,26.912919047619052,26.890538095238092,26.280124999999998
50.707499999999996,55.447500000000005,57.019999999999996,44.754999999999995
61.60099047619046,64.91519999999998,68.98448571428571,60.613209999999995
32.49706190476191,32.27428571428571,32.06833333333333,33.49524999999999
29.48055714285714,28.159961904761904,28.728480952380952,28.24237
,29.57,28.0,
42.56420476190476,42.45980476190476,43.06384285714285,41.797805000000004
43.99744285714286,44.22666666666667,44.6658380952381,44.11638
79.60607619047619,81.51643333333334,80.97976190476189,80.919565
94.79083333333334,93.55833333333334,87.15538461538462,86.3775
46.86298095238095,47.827085714285715,48.70446666666666,48.254000000000005
28.8125,27.540769230769232,28.483076923076926,29.394166666666663
57.22532380952381,57.45967142857144,56.219171428571435,58.35322000000001
65.57107142857141,65.90654761904761,64.75160952380952,66.89019
43.06833333333333,42.94384615384615,44.283846153846156,41.954166666666666
65.24199999999999,70.12100000000001,72.78399999999999,61.638
53.5775,57.85839523809523,56.4272619047619,54.85727999999999
20.786795238095237,20.42611904761905,20.89102380952381,20.642574999999994
41.04676666666666,42.11630476190475,42.78375238095238,39.916175
51.955709523809524,54.0094619047619,52.16875238095239,50.546875
22.62345,23.270785714285715,22.301586666666665,21.824307142857148
24.19090909090909,24.93318181818182,23.84875,23.481818181818184
35.52147142857143,34.81265238095238,34.61841428571429,34.86687
62.84266666666666,65.89,67.128,59.178666666666665
35.50953809523809,36.67366666666667,36.53075714285714,35.133775
41.03538095238095,41.86585238095239,42.3998619047619,40.213015000000006
51.63,49.31,47.65,
23.490714285714283,23.77940476190476,23.94833333333333,22.843249999999998
42.88770952380952,43.654747619047626,43.00903333333334,40.800295
58.40083333333333,60.09011904761907,60.415000000000006,58.352125
60.64289047619048,60.29391428571429,61.18458095238095,60.96020499999999
35.98659047619047,36.936390476190475,36.208771428571424,35.89054
58.04333333333332,59.54866666666667,57.47000000000001,56.92666666666666
70.3723,67.37283333333333,65.76713333333333,67.6266
44.48294761904762,47.51842380952381,48.35958571428571,42.72087499999999
17.086742857142855,17.04542857142857,18.04063809523809,16.92797
63.594228571428566,67.06684761904762,68.59113333333333,63.149564999999996
52.30154761904761,52.94071428571428,54.035,52.916999999999994
53.19985714285714,55.89990476190477,54.76333333333334,51.1
41.371071428571426,42.90333333333333,43.149761904761895,41.013125
51.09768095238095,52.63672857142856,52.958038095238095,47.363254999999995
45.38196666666666,46.334761904761905,44.47113333333334,44.04469
45.423633333333335,45.15785714285714,45.44113333333334,46.42269
48.58800952380952,50.718690476190474,49.54720476190476,48.001625000000004
172.7212352941176,185.3641176470588,193.1947058823529,159.5329411764706
45.702085714285715,46.45077619047619,47.358452380952386,46.150505
33.74880952380953,34.38464285714286,34.92059523809524,34.15512499999999
127.1447619047619,130.78190476190477,134.6657142857143,126.3175
74.86650000000002,72.95233333333333,56.14433333333333,57.21633333333334
44.25037142857142,44.3345761904762,43.270895238095235,43.44946
67.21083333333334,70.07654761904762,69.38749999999997,69.530625
29.767619047619046,30.14309523809524,30.207619047619044,29.598125
42.8939,45.999700000000004,50.1649,40.034
,,48.31,
36.600804761904755,38.00249047619048,37.73530952380952,37.17262500000001
59.87528571428571,65.91764285714285,66.08793333333334,60.215357142857144
43.06533333333333,44.897333333333336,43.245625000000004,40.35466666666667
15.701842857142854,15.624657142857142,13.514100000000001,14.123664999999997
82.84785714285714,88.2942857142857,85.94571428571429,74.0957142857143
14.598695238095237,13.991680952380952,14.252714285714287,14.10245
107.23785714285714,107.701875,110.31375000000001,98.08142857142857
46.55625,47.598749999999995,44.66777777777778,44.07625
22.831609523809522,22.83994285714286,22.087980952380953,23.49119
105.78125238095238,105.24333333333331,105.65761904761906,106.674875
39.16297619047619,40.94642857142856,40.64178571428572,39.97449999999999
68.25035000000001,65.46376190476191,67.52190476190476,68.72725
42.50070555555555,43.366721052631576,44.24220526315789,39.78633333333333
24.150804761904766,25.203709523809522,26.395161904761906,23.21546
31.235514285714295,31.35150952380953,30.995595238095234,32.08258500000001
22.468980952380953,23.38312857142857,23.86582380952381,22.718955
29.969319047619045,30.333338095238094,29.646390476190476,29.210254999999997
129.26555555555555,134.74222222222224,144.89777777777778,115.88000000000001
30.453028571428572,32.16030476190477,31.781004761904764,30.375305000000004
35.88,36.53,31.54,
36.71,36.64,31.535,
63.00777777777778,65.21222222222224,65.63,58.74666666666667
79.28861904761904,78.63038095238096,81.29538095238095,79.16014999999997
26.74837222222222,26.289563157894737,25.841342105263163,26.02663333333333
34.563,35.098,38.3245,29.304000000000002
73.87666666666667,67.81,68.6125,64.54666666666667
84.64095238095238,86.55119047619047,89.4397619047619,84.94950000000001
27.228900000000003,26.87062857142857,26.459990476190477,27.412539999999996
33.39012380952381,34.72749523809524,36.37770476190476,33.99853499999999
35.77282857142857,36.14375238095238,36.18910952380952,36.109564999999996
35.550171428571424,36.838523809523814,37.51190476190476,36.05284
21.366985714285715,22.56777619047619,22.111628571428565,20.592085
32.96111111111112,32.68666666666667,31.573333333333338,33.892222222222216
813.5806666666667,815.2675,888.8448333333334,827.5336000000001
476.14700000000005,484.69719999999995,495.39275,472.068
56.91940476190476,57.02523809523808,56.94214285714286,57.37850000000001
36.89184210526316,39.37828947368421,41.265921052631576,35.31402777777778
26.763214285714287,25.576904761904764,23.040714285714287,24.8965
39.17671052631579,39.5457894736842,43.54789473684211,39.35631578947369
149.04425,141.8607142857143,143.218,147.9408
136.34157142857143,135.178380952381,139.18933333333334,134.67665
31.162142857142857,32.54494285714286,30.850895238095237,29.933750000000003
66.17777777777778,71.55111111111111,71.76277777777779,60.25111111111111
14.309957142857142,14.293838095238094,14.004057142857143,14.216100000000003
14.427692307692308,15.053461538461537,14.223928571428571,13.276538461538461
69.04333333333335,72.06333333333333,73.19999999999999,65.905
26.789123809523808,26.790542857142864,28.086590476190477,27.613835
69.56523809523809,70.31361904761904,73.00585714285714,69.04605000000001
49.78503809523809,52.387295238095234,49.60964761904762,48.81704
31.158499999999997,30.219843750000003,31.3578125,29.817
49.46154761904762,51.13238095238096,49.2177380952381,49.7805
131.0688888888889,126.01333333333332,132.5411111111111,126.76749999999998
62.15588333333334,64.88395,64.66411666666666,58.425266666666666
45.92892857142857,45.218452380952385,45.22601428571429,46.883565
20.18602857142857,19.92482380952381,19.987247619047622,19.59703
65.0457619047619,65.85307142857143,65.51033333333332,62.98077000000001
41.79097619047618,42.727823809523805,38.65558095238095,39.860605
14.261474999999999,13.261425,14.85265,12.462575
15.163657142857145,15.583138095238095,15.126047619047618,15.124959999999996
21.584347619047623,22.13934761904762,21.485,22.241815000000003
16.50547619047619,16.147233333333332,16.57992857142857,16.335095000000003
28.787095238095244,30.04504761904762,29.79614285714286,28.2267
15.404180952380955,15.538666666666662,14.972261904761908,15.373235000000003
61.918571428571425,63.52154761904761,64.38220476190477,61.411125000000006
84.93823809523809,90.10157142857143,92.99595238095237,86.9404
130.64738095238096,127.74011904761905,129.15833333333333,126.3065
37.73328571428572,39.729,40.305,37.24314285714286
51.86139999999999,56.9561619047619,59.761985714285714,47.06919
48.75909523809524,51.66963333333334,51.8181,47.668330000000005
64.86219047619048,65.58109523809523,65.8309523809524,64.42615
81.50847368421053,91.03842105263158,88.81064999999998,74.73215789473684
34.17952857142858,34.297266666666665,34.07559523809524,33.43875
54.4,57.644999999999996,60.42,47.86
29.410004761904766,29.391085714285715,28.369942857142853,28.63644
61.46480952380952,64.71638095238096,67.32519047619049,59.095400000000005
38.26008571428571,37.631619047619054,36.83035238095239,38.851545
19.15845238095238,18.6025,16.851785714285718,18.576500000000003
76.92076923076922,76.61115384615384,72.26076923076923,67.22076923076924
84.22166666666668,83.42857142857143,89.35428571428572,77.33166666666668
41.30726190476191,43.75063333333333,42.52780952380952,40.52743
23.728035,23.158685714285713,23.52193333333333,23.448665
135.76352631578948,134.7285,142.65304999999998,121.23752631578947
44.53633333333333,47.35380952380952,47.82204761904762,43.247
64.1979761904762,65.64238095238095,66.21518095238096,64.66463
24.488333333333326,24.032380952380954,23.572619047619046,25.381499999999996
44.17098571428571,44.707590476190475,44.857800000000005,43.59045
26.915523809523805,27.712099999999996,27.415580952380953,27.089684999999996
40.992352380952376,40.90687619047619,41.508719047619046,40.89734500000001
43.358690476190475,44.840714285714284,46.5086619047619,42.994719999999994
74.98666666666666,76.78895238095237,77.58223809523808,76.22170000000001
26.665999999999997,24.487000000000002,23.904999999999998,25.982999999999997
53.168252380952396,52.87916666666667,53.09845238095239,51.78696
38.4185,35.85630952380952,37.081966666666666,36.75863
49.692261904761914,50.72428571428573,51.15785714285715,50.095625000000005
19.941071428571426,19.470000000000002,19.37880952380952,19.49975
48.124,49.61,53.544000000000004,40.470000000000006
66.0775,66.995,64.137,70.22
22.370714285714282,21.561033333333338,22.716109523809525,21.860294999999997
57.841347619047625,56.34238095238096,56.68202380952381,54.838249999999995
76.9365761904762,77.80633809523809,78.25535238095237,77.59081
28.465555555555554,27.797777777777778,27.07222222222222,26.86125
35.40088235294118,36.855,36.278055555555554,34.775588235294116
31.566014285714292,32.47137142857143,32.1930380952381,32.13343999999999
16.485004761904765,16.533814285714286,16.143457142857145,16.82069
54.79178571428571,52.16089523809522,52.50047619047619,52.629690000000004
51.00034761904763,52.75564761904762,54.70320476190477,50.923855
32.902100000000004,34.224799999999995,33.716052380952384,33.847415
33.75289047619048,33.288066666666666,33.407023809523814,36.100440000000006
48.27928461538461,49.19021538461538,49.636930769230766,48.74136153846154
28.50666666666667,28.992023809523808,27.717142857142854,27.840250000000005
34.66862380952381,33.578133333333334,32.79968095238096,34.038625
77.27328571428572,82.54947619047618,80.98038095238095,77.1712
54.284457142857136,54.87898095238095,59.30396666666667,53.2653
80.45827619047618,84.1706,83.80702380952381,81.42969000000002
17.044925000000003,17.44469375,18.773049999999998,17.1351625
63.528809523809514,64.49190476190475,64.27833333333332,63.53212500000001
118.54647619047617,121.93823809523809,131.4432380952381,116.09475000000002
44.853214285714294,45.558928571428574,45.20226190476191,45.15062499999999
47.13,49.08,53.93,42.25
40.30649047619048,39.26333333333333,41.15315714285715,39.665375
58.23872380952381,58.778214285714284,60.53599047619049,55.052375000000005
22.946638095238093,22.269442857142856,23.024366666666666,22.98575
54.64266666666666,51.846000000000004,54.172,52.76866666666667
58.406666666666666,58.63666666666668,62.06999999999999,55.95333333333334
76.64,77.89,79.22555555555556,72.20111111111109
30.847738095238096,30.587561904761905,28.646014285714283,29.787815000000002
75.00615384615384,75.19485714285715,80.53657142857142,68.49284615384616
56.36452380952381,58.89452380952381,59.153214285714284,55.79337499999999
49.588519047619044,49.372904761904756,49.39741428571429,50.44451499999999
93.79500000000002,95.35833333333333,95.34833333333334,86.90000000000002
22.932200000000005,22.605885714285712,22.61154285714286,22.252325000000003
73.27314285714287,75.001,76.81323809523809,74.04615
38.83586666666667,39.853547619047625,39.56193333333333,37.691975
83.27333333333334,87.31585714285715,84.52966666666669,83.69315
59.139323809523795,60.92715238095238,63.549733333333336,55.918795
39.442857142857136,39.518537499999994,39.6811875,38.44214285714286
54.12630952380952,55.85190476190477,56.11250000000001,54.723125
38.46311578947368,38.21395499999999,38.874545000000005,38.892073684210516
24.086490476190473,24.22988095238095,25.017176190476192,25.235345
95.95404761904763,97.2207142857143,95.25242857142855,97.37249999999999
55.53824999999999,55.18815714285715,55.83172857142856,52.245565
72.66666666666667,78.816,80.31066666666666,64.88466666666666
102.95871428571428,107.34419047619048,103.60990476190479,99.20599999999999
45.72786190476191,46.662800000000004,47.192619047619054,45.275940000000006
102.91123809523812,102.42947619047621,102.15757142857144,104.87865
17.54485,18.308857142857143,18.233714285714285,16.822750000000003
28.51981904761905,28.77919047619047,28.407290476190475,28.87106
44.05999999999999,44.86,39.02933333333333,41.940666666666665
47.734375,42.92944444444444,44.337777777777774,45.79
50.2315619047619,51.33118095238096,50.38861428571429,50.30022999999999
19.05124761904762,20.05804761904762,19.05503809523809,18.960199999999997
40.15207142857144,39.446214285714284,38.18685714285715,40.499235
67.8525,73.73583333333333,74.64083333333333,58.90666666666666
40.85958571428572,42.126371428571424,42.952980952380955,40.202374999999996
70.11423333333333,69.64969523809523,72.8036,69.28421999999999
99.15714285714287,100.99190476190476,100.81333333333333,100.02374999999999
187.4932380952381,200.45109523809523,200.38690476190476,183.51465
22.356,22.305,23.0135,19.692
38.427749999999996,37.646125,36.776219999999995,36.30842105263159
34.019090909090906,33.07454545454546,29.637272727272727,32.735454545454544
29.542528571428573,29.958661904761897,28.64506190476191,29.089595000000003
53.965,50.44,54.6,47.82
42.73133333333333,42.39333333333333,44.590333333333334,43.19071428571429
70.14958571428572,73.31535714285714,74.10940476190476,68.993565
36.23416666666668,36.77952380952382,37.61404761904762,37.607625
66.24182352941177,70.88933333333334,67.04872222222222,51.612529411764704
12.24761904761905,12.637166666666666,12.559328571428571,11.868365
26.324366666666666,27.05492380952381,28.582428571428572,26.143605
36.87777777777778,36.47888888888889,36.13777777777778,37.397499999999994
100.29157142857143,103.59095238095237,109.69952380952381,97.17045
34.79277142857143,36.01939047619047,35.44508571428572,35.33623
24.356562500000003,25.855,25.158125,24.553333333333335
63.71047619047619,66.27190476190476,67.07071428571429,63.203125000000014
34.882799999999996,34.53041904761905,37.39434761904762,35.75493999999999
61.07184761904761,61.19916666666667,61.201904761904764,61.880125
39.60717142857143,38.75101428571429,36.51976666666666,38.58299999999999
37.23616666666666,38.75575714285714,44.24271904761905,34.65312
1349.6775,1431.4275,1463.5691666666664,1365.6845454545453
15.34,15.42,18.72,18.59
14.651666666666666,14.671428571428569,14.449285714285713,14.47
14.54,14.55285714285714,14.197142857142856,14.348333333333334
33.30547619047619,33.20149047619047,34.16303809523809,32.461
27.137885714285716,28.80760952380953,29.427100000000003,26.504219999999997
52.87107619047619,52.158633333333334,50.11821904761905,53.084625
44.839999999999996,45.48833333333332,43.11285714285714,41.77333333333333
98.68766666666666,98.2717619047619,105.51485714285714,96.4945
52.64351428571428,55.46953333333334,53.33510952380952,54.71662000000001
40.149880952380954,40.23761904761904,41.237619047619056,40.549085
13.133109523809523,12.726052380952384,12.82188095238095,13.26354
40.20318095238095,40.41264761904762,40.326923809523805,40.31434
33.228395238095246,34.413809523809526,33.591966666666664,32.942690000000006
115.85,120.0,124.44999999999999,115.2
30.400595238095246,30.220633333333335,29.65166666666667,29.478374999999993
55.55,55.435,57.865,57.365
63.26256190476189,62.30619047619049,66.35714285714286,65.91475500000001
24.988657142857143,26.09337142857143,26.226833333333335,24.287545
76.99278095238094,76.52459523809523,78.37483809523809,78.65008
18.517590476190477,18.084019047619048,18.236904761904764,18.391095
41.558,42.029250000000005,43.93712500000001,41.60026315789474
33.96916666666667,34.75738095238096,35.984942857142855,34.11969
39.71666666666666,40.21059523809524,41.19190476190476,39.12
78.43916666666667,76.86833333333334,76.68333333333334,75.70363636363635
72.66261904761906,72.85999999999999,73.9179761904762,72.50612500000001
27.908710000000003,27.603876190476193,26.44125238095238,26.37416
50.40107142857143,50.84499999999999,51.18619047619047,50.822375
54.80861904761906,55.943666666666665,54.73304761904762,54.63035
26.625204761904758,27.993295238095236,27.26522380952381,27.178810000000006
107.67166666666668,105.47285714285714,104.92999999999999,112.40999999999998
67.19833333333334,68.89,69.62111111111112,67.81166666666667
111.27904761904763,111.65895238095237,113.27171428571427,110.51255
83.21857142857144,77.6275,81.2025,79.63428571428571
61.175476190476196,60.878809523809544,62.287499999999994,58.575125
23.288409523809527,25.008252380952378,22.381985714285715,21.899040000000003
81.1997619047619,84.44666666666667,82.2182380952381,78.4973
65.33250000000001,71.97749999999999,65.494,58.345000000000006
47.21629523809524,44.78702380952382,47.08444761904762,49.75906500000001
68.17,69.126,64.5,57.739999999999995
48.925714285714285,47.204285714285724,49.75095238095238,50.08712499999999
114.27916666666667,115.91619047619047,118.51202380952381,114.915875
67.49,66.74,69.49,58.68
133.33409523809524,137.79266666666666,147.3485714285714,141.2778
16.960805882352936,17.022033333333333,16.99187777777778,17.334829411764705
34.517385714285716,33.96571428571429,33.53845238095238,34.293565
35.706828571428574,35.74322380952381,36.64127142857143,36.087559999999996
81.1734523809524,79.4895238095238,81.60202380952381,82.54375000000002
36.808845,37.97237500000001,38.456442857142854,34.671255
74.6504761904762,73.3682857142857,73.69566666666667,73.61425
10.452866666666667,10.484680952380952,10.90172380952381,10.1026
96.97982380952381,99.56678571428571,101.7837523809524,92.48863
25.640238095238097,25.848990476190476,28.09613333333333,25.032269999999997
31.123338095238097,32.920471428571425,32.81999999999999,31.265745
73.6997619047619,73.19976190476191,76.98440476190476,70.24024999999999
59.06415,61.07123809523809,61.77061904761905,55.25614999999999
24.723290476190474,25.232200000000002,25.66430952380952,24.248255
24.59568823529412,24.21529411764706,23.35460588235294,24.553220000000003
29.165242857142857,29.127380952380957,27.31053809523809,28.256815
131.42442857142856,137.3641904761905,143.16966666666664,128.80465
76.43866666666665,79.83333333333333,80.24985714285714,74.44265
69.1455238095238,69.50809523809524,68.71747619047619,68.6311
57.7262619047619,59.74405238095237,57.717319047619064,57.43819
70.6867857142857,72.24607142857143,71.0767857142857,70.7585
71.74990476190476,74.29490476190477,73.79157142857142,74.6314
37.281371428571425,38.267623809523805,39.156214285714285,36.027190000000004
35.75788571428571,36.32654761904762,37.352290476190475,36.903634999999994
98.09495238095236,98.2544761904762,99.79157142857143,97.98125000000002
66.20904761904761,69.31519047619048,70.89280952380952,63.52080000000001
61.36514285714285,63.735,64.16457142857143,60.31175
51.276190476190465,51.11976190476191,51.63154761904761,51.66662500000001
56.92720476190476,56.671371428571426,56.41011904761905,58.417314999999995
36.10545454545454,34.56727272727273,33.255,32.95
59.21295,63.6425,65.26395000000001,55.92484999999999
67.70904761904764,68.13323809523808,69.2562380952381,67.89015
34.854166666666664,34.83785714285714,34.519076190476184,31.724315
31.748,31.215999999999998,30.011666666666667,31.700000000000006
68.05366190476191,70.36291904761904,71.35405238095238,65.641065
17.479852380952384,16.994214285714285,18.348685714285715,17.559189999999997
34.60857619047619,35.39660952380952,36.35179047619047,35.851565
33.77452380952381,34.16095238095238,34.18630952380953,33.9695
48.89052380952381,48.18,49.132238095238094,50.18405
153.06571428571428,165.78,172.35285714285715,146.6346153846154
52.94083333333334,52.37153846153846,51.71153846153846,50.345
91.97395238095238,97.51657142857142,98.35014285714286,87.87505000000002
53.791309523809524,53.09047619047618,55.2555380952381,53.05744
55.28857142857142,57.03785714285715,56.42387142857143,56.134
17.36629523809524,17.404485714285713,18.4893,16.634300000000003
75.58209523809525,78.8022380952381,81.844,72.50995
58.2575,59.44499999999999,64.3325,55.9375
35.59290000000001,34.98098947368421,33.610726315789464,33.64375263157895
57.99375,63.2325,57.083749999999995,55.584999999999994
51.52039523809524,53.08321428571429,52.74107619047619,52.75082999999999
67.09466666666667,67.3427619047619,67.43680952380953,68.18605
33.20911904761905,33.873085714285715,33.62973333333333,33.12294000000001
28.30202380952381,29.061428571428575,28.83464285714286,26.680500000000002
27.07367142857143,29.11476190476191,32.352695238095244,26.785085000000002
31.689999999999998,31.756666666666664,31.350000000000005,31.951666666666668
65.170625,65.93125,70.17250000000001,65.00500000000001
35.096428571428575,35.3408380952381,34.15309523809524,34.87719
23.2365,24.96,21.6175,18.220000000000002
17.21833846153846,18.272115384615383,18.981915384615384,16.004538461538463
33.906666666666666,31.355,41.74428571428571,37.464
23.43445714285714,23.841061904761904,24.399180952380952,23.338479999999997
53.65869047619047,56.99964285714285,57.044528571428565,51.744375000000005
128.8141666666667,138.44416666666666,134.60958333333335,114.46416666666666
69.68423809523809,73.1472857142857,73.94619047619047,71.47439999999999
27.296309523809526,27.41488095238095,26.576547619047616,26.984875
52.35681904761904,54.31511904761904,55.42663809523809,51.844065
79.042,78.79050000000001,80.09575,80.10415000000002
48.71666666666666,48.00309523809524,47.79071428571429,45.931625
32.38191904761906,32.47579047619047,33.1093380952381,32.79857500000001
72.9777619047619,73.54938095238096,73.05076190476188,72.72489999999999
58.595625000000005,62.08479166666666,65.58395833333333,58.05454545454545
53.15300476190476,52.11090952380952,51.72700476190475,51.879599999999996
30.60532857142858,31.138838095238096,32.485104761904765,29.777179999999998
51.16875,50.18875,47.62375,49.18875
38.02411428571429,37.89786666666667,37.598909523809525,36.586189999999995
67.9264761904762,69.76609523809523,67.90490476190476,67.12965
54.96311428571429,55.76778095238095,56.5875761904762,56.500735000000006
69.898,72.581,75.33099999999999,64.835
54.77035714285713,59.298333333333346,60.96107142857142,56.902750000000005
