q1,q2,q3,q4
0.5900000000000001,0.6184,0.6693999999999999,0.6992
0.26475,0.2479473684210526,0.27674999999999994,0.2579
0.5481111111111112,0.57145,0.5962500000000001,0.5803499999999999
0.481,0.5502222222222222,0.431,0.9295
1.7223571428571431,1.8174285714285716,1.8687857142857143,1.6151333333333333
0.6454117647058825,0.5065789473684211,0.5660000000000001,0.6865500000000001
0.5029,0.5321499999999999,0.5378499999999999,0.5576000000000001
0.86555,0.7072999999999999,0.89115,1.1212
0.9189000000000002,0.9361499999999999,0.9616999999999999,0.9687000000000001
0.27999999999999997,0.3055,0.3077857142857143,0.31126666666666664
0.8934000000000001,0.9188125,0.859764705882353,0.8484705882352941
